District,Town,Village,SurveyNumber,Area_in_Cents,Area_in_Acres,SurveyType,OwnershipType,SoilType,IrrigationType,RegistrationDate,MarketValue_INR,IsDisputed,HasWaterSource,OwnerName,OwnerID,ValuePerCent,RegistrationYear
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-7445,64.79,0.648,Agricultural,Joint,Clay,Well,2015-11-07,1165726.64,False,False,Owner_3384,ID462119,17992.39,2015
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-5060,463.92,4.639,Vacant,Trust,Red,Well,2002-03-18,1481632.72,True,False,Owner_7620,ID635446,3193.72,2002
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-3495,39.27,0.393,Agricultural,Individual,Red,Well,2024-12-21,1667029.14,True,False,Owner_7545,ID833448,42450.45,2024
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-1456,51.35,0.514,Commercial,Company,Black,Tank,2007-02-03,2681655.91,True,False,Owner_1002,ID443707,52223.09,2007
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-2338,180.14,1.801,Commercial,Individual,Alluvial,Canal,2010-06-20,4353566.73,False,False,Owner_8876,ID573114,24167.68,2010
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-9540,440.3,4.403,Commercial,Government,Clay,River,2012-02-04,2916853.19,False,False,Owner_1440,ID191730,6624.69,2012
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-6053,300.26,3.003,Vacant,Company,Black,Tank,2024-03-18,4223784.37,False,False,Owner_6358,ID594368,14067.09,2024
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-1255,477.58,4.776,Vacant,Company,Red,Canal,2024-06-14,3527492.48,False,False,Owner_9410,ID788898,7386.18,2024
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-6142,191.22,1.912,Residential,Joint,Black,Rain-fed,2020-06-21,4534640.78,False,True,Owner_6509,ID105060,23714.26,2020
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-5330,259.95,2.599,Industrial,Individual,Clay,River,2015-04-03,2081384.07,True,True,Owner_9403,ID657607,8006.86,2015
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-3004,300.97,3.01,Residential,Joint,Red,Tank,2006-10-07,1000147.02,False,True,Owner_6613,ID851680,3323.08,2006
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-3098,448.77,4.488,Commercial,Joint,Red,River,2020-04-24,1864914.41,True,False,Owner_1561,ID127354,4155.61,2020
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-5309,465.05,4.651,Residential,Trust,Clay,Bore well,2010-03-03,1663748.11,False,True,Owner_1671,ID143819,3577.57,2010
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-9196,454.74,4.547,Residential,Trust,Red,Tank,2004-09-25,2501272.79,True,True,Owner_9659,ID781679,5500.45,2004
Kozhikode,Kozhikode,Thodannur,SUR-KOZ-KOZ-THO-1374,195.15,1.952,Commercial,Individual,Alluvial,Bore well,2007-02-10,438403.61,True,False,Owner_7826,ID473497,2246.5,2007
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-3520,201.98,2.02,Residential,Company,Clay,Canal,2006-10-27,4748376.5,True,True,Owner_5554,ID522923,23509.14,2006
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-4179,434.73,4.347,Commercial,Company,Black,Tank,2005-08-08,4908460.58,False,True,Owner_9185,ID517694,11290.83,2005
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-8849,484.0,4.84,Commercial,Company,Black,Well,2008-02-14,1399554.39,True,False,Owner_5938,ID492419,2891.64,2008
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-7893,258.18,2.582,Residential,Trust,Clay,Rain-fed,2024-06-28,4750312.35,True,True,Owner_9480,ID459765,18399.23,2024
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-7806,342.77,3.428,Agricultural,Company,Red,Well,2019-07-27,1926813.92,False,True,Owner_1831,ID767673,5621.3,2019
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-3172,457.42,4.574,Agricultural,Joint,Laterite,Tank,2001-04-16,4253991.1,True,False,Owner_4138,ID705833,9299.97,2001
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-1050,47.01,0.47,Commercial,Government,Black,Rain-fed,2001-03-04,1040606.87,False,False,Owner_9129,ID152089,22135.86,2001
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-8447,415.5,4.155,Agricultural,Company,Alluvial,Well,2008-12-11,887087.41,False,False,Owner_6234,ID977083,2134.99,2008
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-2391,486.57,4.866,Residential,Trust,Clay,Canal,2012-11-03,4103556.7,True,True,Owner_6959,ID603831,8433.64,2012
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-2156,222.2,2.222,Commercial,Government,Laterite,Well,2017-12-25,1343097.48,False,False,Owner_5794,ID297430,6044.54,2017
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-1259,199.07,1.991,Commercial,Company,Sandy,Bore well,2014-08-13,2258372.68,True,True,Owner_3460,ID280301,11344.62,2014
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-3740,376.26,3.763,Residential,Government,Red,Bore well,2002-07-30,1398250.79,False,False,Owner_2807,ID391005,3716.18,2002
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-7688,48.09,0.481,Commercial,Joint,Alluvial,Canal,2016-06-02,3042234.42,True,False,Owner_7422,ID336094,63261.27,2016
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-8380,344.78,3.448,Vacant,Government,Sandy,Tank,2024-06-03,3109984.58,True,False,Owner_6314,ID168005,9020.2,2024
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-1292,9.39,0.094,Commercial,Joint,Laterite,Canal,2013-10-19,4868300.44,False,True,Owner_9726,ID647757,518455.85,2013
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-2090,205.27,2.053,Residential,Company,Black,River,2022-07-20,739223.58,True,False,Owner_1843,ID126143,3601.23,2022
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-5484,489.29,4.893,Vacant,Individual,Alluvial,Rain-fed,2012-04-28,4916712.03,True,True,Owner_4804,ID396556,10048.67,2012
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-1996,393.32,3.933,Vacant,Government,Black,Well,2012-03-12,2854282.69,True,False,Owner_4527,ID127646,7256.9,2012
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-5365,111.06,1.111,Residential,Joint,Red,Rain-fed,2018-05-11,2446669.92,False,False,Owner_1046,ID674619,22030.16,2018
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-9003,130.3,1.303,Vacant,Company,Alluvial,River,2003-09-15,4988982.96,True,True,Owner_4134,ID832371,38288.43,2003
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-6690,166.24,1.662,Vacant,Joint,Alluvial,Bore well,2012-10-31,1648073.19,False,True,Owner_1233,ID483291,9913.82,2012
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-2611,365.76,3.658,Industrial,Trust,Black,Well,2004-06-25,709481.83,False,False,Owner_9531,ID930074,1939.75,2004
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-9062,376.7,3.767,Industrial,Government,Laterite,River,2005-06-12,2679228.72,True,True,Owner_1601,ID882177,7112.37,2005
Wayanad,Kalpetta,Pozhuthana,SUR-WAY-KAL-POZ-5701,250.48,2.505,Residential,Trust,Red,Tank,2001-12-26,1702962.67,False,True,Owner_3229,ID730224,6798.8,2001
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-6944,498.81,4.988,Commercial,Company,Alluvial,Well,2008-10-09,159453.45,False,False,Owner_1117,ID531040,319.67,2008
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-1990,345.28,3.453,Agricultural,Company,Clay,Tank,2024-07-28,549435.11,True,False,Owner_9163,ID295015,1591.27,2024
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-7784,205.02,2.05,Vacant,Joint,Sandy,Bore well,2015-05-26,3858342.09,True,False,Owner_7660,ID628588,18819.34,2015
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-8518,42.94,0.429,Industrial,Individual,Red,River,2013-01-18,1224176.78,True,True,Owner_3890,ID171313,28509.01,2013
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-8086,113.36,1.134,Agricultural,Company,Laterite,Rain-fed,2019-12-06,959484.18,False,True,Owner_6072,ID811897,8464.05,2019
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-7714,204.43,2.044,Industrial,Joint,Red,Tank,2023-02-22,4247641.99,True,False,Owner_8354,ID783397,20777.98,2023
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-6509,199.97,2.0,Vacant,Company,Alluvial,Well,2014-08-30,252339.46,True,False,Owner_3142,ID929237,1261.89,2014
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-2870,253.23,2.532,Residential,Trust,Red,Bore well,2004-06-05,4704573.76,False,False,Owner_2234,ID201163,18578.26,2004
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-4095,417.42,4.174,Residential,Company,Clay,Tank,2016-11-06,1738263.67,False,True,Owner_9153,ID847452,4164.3,2016
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-1823,170.38,1.704,Residential,Government,Red,Rain-fed,2016-12-09,2515371.71,False,False,Owner_2675,ID807128,14763.3,2016
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-5919,271.12,2.711,Agricultural,Company,Clay,Rain-fed,2004-01-21,2260416.07,False,False,Owner_6500,ID600510,8337.33,2004
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-3426,13.11,0.131,Industrial,Company,Alluvial,Tank,2019-10-12,4856438.67,False,False,Owner_2272,ID754974,370437.73,2019
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-6310,292.93,2.929,Agricultural,Joint,Clay,Well,2010-02-19,450027.16,False,False,Owner_1772,ID771307,1536.3,2010
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-3072,214.92,2.149,Industrial,Joint,Black,River,2020-07-06,657811.36,False,False,Owner_1915,ID767085,3060.73,2020
Wayanad,Kalpetta,Pulpally,SUR-WAY-KAL-PUL-8144,293.91,2.939,Residential,Joint,Sandy,Tank,2015-07-22,2768281.74,True,False,Owner_3473,ID502095,9418.81,2015
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-6577,482.22,4.822,Residential,Government,Alluvial,Tank,2006-05-05,1159226.99,False,True,Owner_4692,ID228976,2403.94,2006
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-8959,398.92,3.989,Residential,Trust,Black,Canal,2003-10-13,3617629.03,True,False,Owner_7307,ID196138,9068.56,2003
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-7308,110.69,1.107,Residential,Government,Red,Well,2010-08-05,2216270.35,False,True,Owner_1216,ID759559,20022.32,2010
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-4098,296.44,2.964,Agricultural,Company,Clay,Tank,2018-08-07,619461.75,False,False,Owner_5847,ID513888,2089.67,2018
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-1064,42.96,0.43,Commercial,Joint,Alluvial,Tank,2004-05-24,3615379.37,False,False,Owner_5800,ID736953,84156.88,2004
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-8647,44.88,0.449,Commercial,Government,Clay,River,2008-05-12,3717450.34,True,False,Owner_7506,ID531002,82830.89,2008
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-9088,286.63,2.866,Industrial,Trust,Black,Tank,2007-09-25,4715960.42,True,True,Owner_6381,ID428994,16453.13,2007
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-2302,393.74,3.937,Agricultural,Trust,Alluvial,Rain-fed,2020-06-22,3270160.63,True,False,Owner_4006,ID682527,8305.38,2020
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-2546,145.79,1.458,Residential,Individual,Alluvial,Tank,2015-07-14,4140832.34,False,False,Owner_8815,ID452333,28402.72,2015
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-5617,229.25,2.292,Agricultural,Government,Alluvial,Bore well,2017-01-10,4121547.38,False,True,Owner_1738,ID722498,17978.4,2017
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-1490,274.15,2.741,Commercial,Government,Laterite,River,2008-01-03,2431296.2,False,True,Owner_7768,ID478992,8868.49,2008
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-3694,440.46,4.405,Vacant,Company,Sandy,River,2014-09-08,3435973.36,True,True,Owner_4202,ID915970,7800.87,2014
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-1341,350.15,3.501,Industrial,Company,Black,Well,2005-08-04,3443693.36,False,True,Owner_4249,ID702517,9834.91,2005
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-1055,358.2,3.582,Commercial,Government,Clay,River,2016-03-18,3178876.61,True,False,Owner_9932,ID860726,8874.59,2016
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-3687,36.78,0.368,Residential,Trust,Black,Well,2019-10-09,851408.66,False,False,Owner_4860,ID263627,23148.69,2019
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-4454,265.9,2.659,Agricultural,Trust,Red,Rain-fed,2016-12-31,3387802.83,True,False,Owner_5683,ID547289,12740.89,2016
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-4125,261.11,2.611,Vacant,Individual,Laterite,Bore well,2002-10-29,2199414.36,False,True,Owner_9507,ID119389,8423.32,2002
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-4021,254.66,2.547,Agricultural,Trust,Laterite,Tank,2012-09-08,4927231.83,True,True,Owner_3530,ID862398,19348.28,2012
Wayanad,Kalpetta,Vellamunda,SUR-WAY-KAL-VEL-9935,120.14,1.201,Vacant,Joint,Laterite,Rain-fed,2012-11-15,4291080.34,True,False,Owner_9233,ID489327,35717.33,2012
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-9148,352.07,3.521,Residential,Joint,Red,Rain-fed,2011-05-28,1249813.38,True,True,Owner_1538,ID909441,3549.9,2011
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-5422,116.13,1.161,Residential,Trust,Red,Tank,2023-04-19,2293161.83,True,True,Owner_5170,ID656466,19746.51,2023
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-6580,227.09,2.271,Agricultural,Company,Clay,Well,2012-07-16,4414058.49,True,False,Owner_4542,ID739268,19437.49,2012
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-2676,136.76,1.368,Vacant,Government,Black,Well,2003-12-15,1854939.8,True,False,Owner_5578,ID162245,13563.47,2003
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-8996,313.9,3.139,Residential,Trust,Black,Well,2014-10-25,3121275.18,False,False,Owner_4788,ID818061,9943.53,2014
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-2981,238.09,2.381,Vacant,Government,Red,Rain-fed,2009-04-11,3267067.47,True,False,Owner_4881,ID349507,13721.99,2009
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-9084,94.33,0.943,Agricultural,Company,Black,Canal,2001-11-17,4436358.88,True,False,Owner_3403,ID591480,47030.2,2001
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-8465,324.64,3.246,Industrial,Joint,Alluvial,River,2003-05-26,4765853.72,True,True,Owner_3282,ID628553,14680.43,2003
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-7901,125.77,1.258,Residential,Government,Laterite,Rain-fed,2020-06-18,3063363.4,False,False,Owner_4316,ID551409,24356.87,2020
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-3767,173.86,1.739,Commercial,Individual,Black,Rain-fed,2009-03-02,2760519.7,True,True,Owner_8916,ID525367,15877.83,2009
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-4073,360.61,3.606,Commercial,Individual,Laterite,Rain-fed,2013-10-25,2856110.23,False,True,Owner_3157,ID866675,7920.22,2013
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-6101,240.24,2.402,Agricultural,Government,Red,River,2006-06-04,2091103.48,True,False,Owner_3246,ID865898,8704.23,2006
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-9790,298.07,2.981,Vacant,Joint,Laterite,Bore well,2014-12-31,621095.99,False,False,Owner_4237,ID496621,2083.73,2014
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-5926,157.94,1.579,Commercial,Individual,Clay,Tank,2012-09-01,3410968.58,True,False,Owner_6655,ID316608,21596.61,2012
Wayanad,Kalpetta,Vengapally,SUR-WAY-KAL-VEN-1558,309.75,3.098,Agricultural,Joint,Laterite,Well,2006-06-22,1782314.17,True,True,Owner_9990,ID554387,5754.04,2006
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-9105,22.83,0.228,Agricultural,Individual,Clay,Rain-fed,2000-11-29,3679909.63,True,False,Owner_7971,ID710732,161187.46,2000
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-1148,53.96,0.54,Commercial,Joint,Alluvial,Rain-fed,2008-12-23,3505369.89,False,True,Owner_9184,ID527988,64962.38,2008
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-8051,430.98,4.31,Agricultural,Company,Sandy,Canal,2005-07-13,4711396.88,False,False,Owner_6926,ID495187,10931.82,2005
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-3311,329.45,3.294,Residential,Trust,Red,Canal,2000-08-22,1642416.63,False,True,Owner_3260,ID259988,4985.33,2000
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-2162,69.0,0.69,Agricultural,Joint,Sandy,Rain-fed,2016-09-19,4772470.71,True,False,Owner_2690,ID257331,69166.24,2016
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-1113,75.75,0.757,Industrial,Government,Black,Tank,2010-10-11,4421085.82,False,False,Owner_2048,ID831094,58364.17,2010
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-6232,45.2,0.452,Industrial,Company,Sandy,Tank,2017-08-15,4447875.56,True,False,Owner_4725,ID411123,98404.33,2017
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-2552,107.71,1.077,Residential,Company,Black,Well,2009-06-17,1776653.94,False,True,Owner_3390,ID418804,16494.79,2009
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-8969,355.71,3.557,Commercial,Joint,Black,Bore well,2014-09-28,1970377.41,True,True,Owner_1137,ID845127,5539.28,2014
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-9573,417.19,4.172,Agricultural,Trust,Alluvial,Rain-fed,2013-03-30,3643314.71,False,True,Owner_4851,ID527495,8732.99,2013
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-1544,49.41,0.494,Industrial,Individual,Laterite,River,2013-02-21,4996470.17,True,True,Owner_2590,ID263917,101122.65,2013
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-8373,363.47,3.635,Residential,Trust,Clay,Canal,2018-09-24,1582484.83,False,False,Owner_3319,ID673510,4353.83,2018
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-9428,266.55,2.666,Commercial,Company,Alluvial,Tank,2008-01-13,1301522.37,False,False,Owner_1010,ID545569,4882.85,2008
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-5836,430.04,4.3,Industrial,Government,Alluvial,Bore well,2019-01-28,298425.15,True,True,Owner_6688,ID382644,693.95,2019
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-6437,15.5,0.155,Vacant,Trust,Sandy,River,2000-08-11,2388900.74,True,False,Owner_7753,ID801321,154122.63,2000
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-4511,300.0,3.0,Agricultural,Individual,Laterite,Well,2019-08-31,4282239.1,False,True,Owner_6252,ID237946,14274.13,2019
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-8889,64.64,0.646,Vacant,Trust,Black,Canal,2008-08-31,417164.1,False,True,Owner_7026,ID566919,6453.65,2008
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-8091,303.46,3.035,Industrial,Individual,Sandy,Well,2017-06-20,3391704.24,False,False,Owner_5081,ID461471,11176.78,2017
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-1941,173.07,1.731,Industrial,Individual,Clay,Canal,2001-10-11,1257937.97,False,True,Owner_6604,ID455574,7268.38,2001
Wayanad,Kalpetta,Vythiri,SUR-WAY-KAL-VYT-7042,313.48,3.135,Commercial,Trust,Black,Rain-fed,2009-05-10,4369999.05,True,True,Owner_5603,ID463956,13940.28,2009
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-8054,402.79,4.028,Industrial,Individual,Laterite,River,2014-05-15,1880129.07,True,False,Owner_2338,ID242732,4667.77,2014
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-7929,315.43,3.154,Commercial,Trust,Laterite,Well,2007-04-24,4282557.84,True,True,Owner_7712,ID647547,13576.89,2007
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6055,248.92,2.489,Residential,Trust,Black,Well,2009-11-28,1145130.62,False,True,Owner_6106,ID485882,4600.4,2009
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-9585,35.78,0.358,Residential,Individual,Black,Rain-fed,2000-02-09,1489456.58,False,True,Owner_2723,ID223586,41628.19,2000
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-9890,190.14,1.901,Commercial,Individual,Black,Well,2015-05-08,4572802.53,False,False,Owner_5991,ID805116,24049.66,2015
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-7743,242.7,2.427,Industrial,Individual,Sandy,Rain-fed,2022-10-03,4479631.64,True,True,Owner_1230,ID913012,18457.49,2022
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-3044,94.09,0.941,Vacant,Joint,Red,Tank,2017-12-11,3190852.98,False,False,Owner_5644,ID246277,33912.77,2017
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6228,226.41,2.264,Residential,Trust,Laterite,River,2016-03-05,622270.07,False,True,Owner_5651,ID159286,2748.42,2016
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-9552,450.41,4.504,Industrial,Individual,Sandy,Bore well,2011-09-25,4543347.9,False,False,Owner_3129,ID632715,10087.14,2011
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-3759,293.98,2.94,Agricultural,Joint,Laterite,Tank,2019-09-02,2561510.76,True,False,Owner_7319,ID374417,8713.21,2019
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6095,92.16,0.922,Industrial,Trust,Red,Well,2020-11-03,95867.11,False,True,Owner_3337,ID244361,1040.22,2020
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6378,85.24,0.852,Commercial,Company,Laterite,Tank,2012-10-23,3990171.58,True,False,Owner_8260,ID355070,46811.02,2012
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-9914,188.06,1.881,Agricultural,Joint,Alluvial,River,2000-08-20,3691237.78,False,True,Owner_2483,ID421212,19627.98,2000
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6158,278.02,2.78,Agricultural,Trust,Black,Well,2023-11-23,3430901.47,True,True,Owner_7523,ID765741,12340.48,2023
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6802,174.38,1.744,Vacant,Company,Alluvial,River,2002-03-11,3399922.44,False,True,Owner_3162,ID299802,19497.2,2002
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-3775,303.64,3.036,Vacant,Joint,Clay,Rain-fed,2002-02-07,2674491.26,True,False,Owner_1013,ID395644,8808.1,2002
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-3115,176.58,1.766,Commercial,Trust,Black,Tank,2014-09-21,1407051.79,False,False,Owner_1563,ID109323,7968.35,2014
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-7512,217.26,2.173,Commercial,Company,Clay,Tank,2002-03-04,2362206.37,True,False,Owner_1355,ID119362,10872.72,2002
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-8215,59.81,0.598,Vacant,Government,Alluvial,Well,2008-04-10,4333061.4,True,False,Owner_5476,ID379205,72447.11,2008
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6577,285.72,2.857,Industrial,Individual,Alluvial,Rain-fed,2021-09-10,3115304.57,False,False,Owner_4063,ID314949,10903.35,2021
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-4984,84.58,0.846,Vacant,Company,Red,Well,2004-11-22,4871347.89,False,False,Owner_9821,ID850195,57594.56,2004
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-6269,187.62,1.876,Vacant,Government,Red,Bore well,2009-05-15,787331.38,True,False,Owner_7935,ID236472,4196.41,2009
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-9098,12.58,0.126,Vacant,Government,Black,Tank,2017-09-20,1859154.73,True,False,Owner_8429,ID434462,147786.54,2017
Wayanad,Mananthavady,Edavaka,SUR-WAY-MAN-EDA-2478,138.9,1.389,Vacant,Joint,Alluvial,Tank,2022-11-23,3310315.4,False,True,Owner_6492,ID507149,23832.36,2022
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-2465,329.3,3.293,Agricultural,Joint,Alluvial,Tank,2013-03-27,4570624.96,True,False,Owner_2694,ID274804,13879.82,2013
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-3065,232.07,2.321,Residential,Trust,Black,River,2016-10-27,997966.39,True,False,Owner_6124,ID926907,4300.28,2016
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-8426,104.37,1.044,Agricultural,Trust,Red,Bore well,2019-01-24,1711953.93,True,False,Owner_8853,ID240149,16402.74,2019
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-9470,38.43,0.384,Industrial,Individual,Black,Well,2017-12-05,3260793.08,True,True,Owner_4304,ID491277,84850.2,2017
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-2495,270.86,2.709,Industrial,Trust,Laterite,Rain-fed,2023-10-26,949078.46,False,True,Owner_8757,ID635591,3503.94,2023
Wayanad,Mananthavady,Krishnagiri,SUR-WAY-MAN-KRI-9902,481.0,4.81,Agricultural,Government,Sandy,River,2003-12-16,520225.58,False,True,Owner_5650,ID656843,1081.55,2003
